,h,peak_num,t,tide_cyc
1082,1.188623037,1,1982-06-22 01:00:00,1
1083,1.234623037,1,1982-06-23 02:00:00,1
1084,1.151623037,1,1982-07-21 01:00:00,1
1085,1.1306230369999999,1,1982-07-22 02:00:00,1
1086,1.319623037,1,1982-10-10 19:00:00,1
1087,1.170623037,1,1982-11-03 14:00:00,1
1088,1.194623037,1,1982-11-04 15:00:00,1
1089,1.160746152,1,1983-01-15 15:00:00,1
1090,1.176746152,1,1983-01-28 13:00:00,1
1091,1.334746152,1,1983-01-29 13:00:00,1
1092,1.218746152,1,1983-01-30 14:00:00,1
1093,1.142746152,1,1983-02-03 06:00:00,1
1094,1.151746152,1,1983-02-12 01:00:00,1
1095,1.154746152,1,1983-02-25 11:00:00,1
1096,1.167746152,1,1983-02-26 13:00:00,1
1097,1.133746152,1,1983-03-02 03:00:00,1
1098,1.441746152,1,1983-03-19 04:00:00,1
1099,1.322746152,2,1983-03-28 12:00:00,2
1100,1.148746152,1,1983-04-15 02:00:00,1
1101,1.234746152,1,1983-04-16 03:00:00,1
1102,1.3807461519999997,1,1983-04-24 23:00:00,1
1103,1.139746152,1,1983-07-11 01:00:00,1
1104,1.154746152,1,1983-08-09 01:00:00,1
1105,1.154746152,1,1983-08-10 02:00:00,1
1106,1.130746152,1,1983-08-12 04:00:00,1
1107,1.167746152,1,1983-08-13 17:00:00,1
1108,1.221746152,2,1983-10-06 00:00:00,2
1109,1.331746152,1,1983-10-25 16:00:00,1
1110,1.209746152,1,1983-10-26 16:00:00,1
1111,1.136746152,1,1983-11-04 13:00:00,1
1112,1.197746152,1,1983-11-05 14:00:00,1
1113,1.1857461519999999,1,1983-11-06 14:00:00,1
1114,1.133746152,1,1983-11-23 15:00:00,1
1115,1.279746152,1,1983-11-24 16:00:00,1
1116,1.4357461519999999,1,1983-12-04 14:00:00,3
1117,1.4567461519999998,1,1983-12-22 15:00:00,1
1118,1.221816854,3,1984-02-18 14:00:00,3
1119,1.188816854,1,1984-02-19 15:00:00,2
1120,1.182816854,1,1984-02-28 11:00:00,1
1121,1.218816854,1,1984-03-19 02:00:00,1
1122,1.130816854,1,1984-03-21 04:00:00,1
1123,1.858816854,1,1984-03-29 13:00:00,3
1124,1.374816854,2,1984-04-15 00:00:00,6
1125,1.206816854,1,1984-04-18 03:00:00,1
1126,1.1648168540000001,1,1984-07-28 00:00:00,1
1127,1.191816854,1,1984-10-14 16:00:00,1
1128,1.167816854,1,1984-10-24 13:00:00,1
1129,1.136816854,1,1984-10-26 14:00:00,1
1130,1.139816854,1,1984-10-27 15:00:00,1
1131,1.240816854,1,1984-12-06 11:00:00,1
1132,1.151816854,1,1984-12-22 13:00:00,1
1133,1.136829469,1,1985-02-06 14:00:00,1
1134,1.325829469,1,1985-02-12 20:00:00,2
1135,1.136829469,1,1985-04-06 02:00:00,1
1136,1.173829469,1,1985-05-04 00:00:00,1
1137,1.145829469,1,1985-05-07 03:00:00,1
1138,1.718829469,1,1985-09-27 16:00:00,2
1139,1.139829469,1,1985-10-13 12:00:00,1
1140,1.154829469,1,1985-10-14 13:00:00,1
1141,1.292829469,1,1985-10-15 14:00:00,1
1142,1.191829469,1,1985-10-16 15:00:00,1
1143,1.261829469,1,1985-11-05 06:00:00,2
1144,1.276829469,1,1985-11-12 13:00:00,1
1145,1.130829469,1,1985-12-11 12:00:00,1
1146,1.356829469,1,1985-12-12 13:00:00,1
1147,1.410829469,1,1985-12-13 14:00:00,1
1148,1.130782821,1,1986-01-27 14:00:00,1
1149,1.215782821,1,1986-04-26 02:00:00,1
1150,1.130782821,1,1986-04-28 04:00:00,1
1151,1.219782821,1,1986-05-13 04:00:00,1
1152,1.158782821,1,1986-05-24 01:00:00,1
1153,1.1337828209999998,1,1986-05-25 02:00:00,1
1154,1.1677828209999999,1,1986-05-27 04:00:00,1
1155,1.1677828209999999,1,1986-06-22 01:00:00,1
1156,1.130782821,1,1986-06-23 01:00:00,1
1157,1.176782821,1,1986-07-21 01:00:00,1
1158,1.3227828209999999,1,1986-08-19 01:00:00,1
1159,1.1337828209999998,1,1986-11-05 16:00:00,1
1160,1.142782821,1,1986-11-06 16:00:00,1
1161,1.5027828209999998,3,1986-12-03 14:00:00,3
1162,1.2987828209999999,1,1986-12-25 07:00:00,1
1163,1.3656735329999998,1,1987-01-01 14:00:00,1
1164,1.770673533,1,1987-01-02 15:00:00,1
1165,1.1676735329999999,1,1987-01-27 11:00:00,1
1166,1.1796735329999999,1,1987-01-30 14:00:00,1
1167,1.130673533,1,1987-04-15 02:00:00,1
1168,1.219673533,1,1987-04-17 03:00:00,1
1169,1.188673533,1,1987-07-12 01:00:00,1
1170,1.209673533,1,1987-08-10 01:00:00,1
1171,1.130673533,1,1987-12-18 11:00:00,1
1172,1.264498731,1,1988-01-20 14:00:00,1
1173,1.155498731,1,1988-01-21 15:00:00,1
1174,1.280498731,1,1988-02-20 03:00:00,1
1175,1.1304987309999999,1,1988-06-03 03:00:00,1
1176,1.161498731,1,1988-08-27 00:00:00,1
1177,1.377498731,2,1988-10-22 11:00:00,2
1178,1.155498731,1,1988-10-24 12:00:00,1
1179,1.194498731,1,1988-10-25 13:00:00,1
1180,1.142253739,1,1989-01-08 14:00:00,1
1181,1.185253739,1,1989-05-06 01:00:00,1
1182,1.231253739,1,1989-05-07 02:00:00,1
1183,1.246253739,1,1989-09-16 14:00:00,3
1184,1.270253739,1,1989-09-19 16:00:00,1
1185,1.170253739,1,1989-10-15 13:00:00,1
1186,1.161253739,1,1989-10-16 14:00:00,1
1187,1.161253739,1,1989-10-18 16:00:00,1
1188,1.496253739,1,1989-10-19 17:00:00,3
1189,1.438253739,1,1989-11-16 16:00:00,1
1190,1.1389380809999998,1,1990-05-21 22:00:00,1
1191,1.215938081,1,1990-05-24 00:00:00,1
1192,1.2399380809999998,1,1990-05-25 01:00:00,1
1193,1.1789380809999999,1,1990-05-26 02:00:00,1
1194,1.145938081,1,1990-05-27 03:00:00,1
1195,1.1329380809999998,1,1990-06-23 01:00:00,1
1196,1.1389380809999998,1,1990-06-24 02:00:00,1
1197,1.3949380809999998,1,1990-08-21 01:00:00,2
1198,1.1549380809999998,1,1990-11-04 14:00:00,1
1199,1.2219380809999998,1,1990-11-10 20:00:00,1
1200,1.455938081,3,1990-12-04 14:00:00,3
1201,1.1815460809999998,1,1991-02-14 13:00:00,1
1202,1.145546081,1,1991-03-04 04:00:00,1
1203,1.1425460809999999,1,1991-03-19 03:00:00,1
1204,1.154546081,1,1991-07-12 01:00:00,1
1205,1.190546081,1,1991-07-14 03:00:00,1
1206,1.248546081,1,1991-08-10 01:00:00,1
1207,1.8945460809999999,4,1991-10-31 08:00:00,5
1208,1.1325460809999999,1,1991-11-10 16:00:00,1
1209,1.184546081,1,1991-11-24 15:00:00,1
1210,1.3005460809999998,1,1991-12-03 12:00:00,1
1211,1.343076764,1,1992-01-04 14:00:00,1
1212,1.148076764,1,1992-02-19 14:00:00,1
1213,1.300076764,1,1992-03-20 02:00:00,1
1214,1.160076764,1,1992-05-06 03:00:00,1
1215,1.203076764,1,1992-06-06 05:00:00,1
1216,1.3790767640000001,1,1992-08-29 02:00:00,1
1217,1.352076764,4,1992-09-26 13:00:00,4
1218,1.154076764,1,1992-11-24 13:00:00,1
1219,1.218076764,1,1992-11-25 13:00:00,1
1220,2.2050767639999997,2,1992-12-11 14:00:00,9
1221,1.159525854,1,1993-01-09 14:00:00,1
1222,1.281525854,1,1993-01-10 15:00:00,1
1223,1.177525854,1,1993-01-14 06:00:00,1
1224,1.357525854,2,1993-02-13 06:00:00,2
1225,1.366525854,1,1993-03-04 23:00:00,2
1226,1.147525854,1,1993-03-11 03:00:00,1
1227,1.2145258540000001,1,1993-03-13 18:00:00,1
1228,1.784525854,1,1993-03-14 05:00:00,1
1229,1.147525854,1,1993-04-06 00:00:00,1
1230,1.345525854,1,1993-04-07 01:00:00,1
1231,1.278525854,1,1993-04-08 02:00:00,1
1232,1.150525854,1,1993-04-09 03:00:00,1
1233,1.138525854,1,1993-04-11 05:00:00,1
1234,1.132525854,1,1993-07-20 01:00:00,1
1235,1.132525854,1,1993-08-19 01:00:00,1
1236,1.263525854,1,1993-09-17 14:00:00,1
1237,1.2085258540000001,1,1993-09-18 15:00:00,1
1238,1.196525854,1,1993-10-17 15:00:00,1
1239,1.320525854,1,1993-11-28 13:00:00,1
1240,1.220525854,1,1993-12-11 11:00:00,1
1241,1.424525854,1,1993-12-14 14:00:00,1
1242,1.302525854,1,1993-12-15 15:00:00,1
1243,1.296525854,1,1993-12-16 16:00:00,3
1244,1.454889876,2,1994-01-04 17:00:00,2
1245,1.1438898759999998,1,1994-02-24 12:00:00,1
1246,1.5028898759999998,1,1994-03-03 06:00:00,2
1247,1.3208898759999999,1,1994-04-26 01:00:00,1
1248,1.210889876,1,1994-04-27 02:00:00,1
1249,1.152889876,1,1994-05-24 00:00:00,1
1250,1.2528898759999998,1,1994-05-25 01:00:00,1
1251,1.198889876,1,1994-05-26 02:00:00,1
1252,1.2138898759999999,1,1994-05-27 02:00:00,1
1253,1.146889876,1,1994-06-25 02:00:00,1
1254,1.1738898759999998,1,1994-09-06 01:00:00,1
1255,1.2138898759999999,1,1994-12-05 15:00:00,1
1256,1.164167553,1,1995-01-20 16:00:00,1
1257,1.3841675530000002,1,1995-02-04 17:00:00,1
1258,1.213167553,1,1995-05-16 02:00:00,1
1259,1.152167553,1,1995-05-17 03:00:00,1
1260,1.1371675529999998,1,1995-06-13 01:00:00,1
1261,1.234167553,1,1995-06-14 02:00:00,1
1262,1.1371675529999998,1,1995-08-11 01:00:00,1
1263,1.164167553,1,1995-09-26 14:00:00,1
1264,1.216167553,1,1995-10-07 12:00:00,1
1265,1.170167553,1,1995-10-27 16:00:00,1
1266,1.1731675529999999,1,1995-10-28 17:00:00,1
1267,1.210167553,1,1995-11-12 04:00:00,2
1268,1.338167553,1,1995-11-15 06:00:00,1
1269,1.1791675529999999,1,1995-11-21 12:00:00,1
1270,1.176167553,1,1995-11-22 13:00:00,1
1271,1.435167553,1,1995-12-20 11:00:00,1
1272,1.271167553,1,1995-12-23 14:00:00,1
1273,1.1311675529999998,1,1995-12-24 15:00:00,1
1274,1.13235391,1,1996-01-03 12:00:00,1
1275,1.34735391,2,1996-01-08 15:00:00,2
1276,1.22135391,1,1996-01-19 12:00:00,1
1277,1.18235391,1,1996-01-21 14:00:00,1
1278,1.13035391,1,1996-01-22 14:00:00,1
1279,1.13635391,1,1996-02-17 12:00:00,1
1280,1.76335391,1,1996-03-20 03:00:00,3
1281,1.1573539099999999,1,1996-04-08 04:00:00,1
1282,1.1573539099999999,1,1996-04-10 06:00:00,1
1283,1.28935391,1,1996-04-16 11:00:00,1
1284,1.1473539099999999,1,1996-06-04 03:00:00,1
1285,1.1593539099999999,1,1996-07-02 02:00:00,1
1286,1.20135391,1,1996-07-03 02:00:00,1
1287,1.21735391,1,1996-07-04 03:00:00,1
1288,1.19235391,1,1996-07-31 01:00:00,1
1289,1.1553539099999999,1,1996-08-01 02:00:00,1
1290,1.1413539099999999,1,1996-08-28 00:00:00,1
1291,1.18735391,1,1996-08-29 01:00:00,1
1292,1.31335391,1,1996-09-17 16:00:00,1
1293,1.22335391,1,1996-09-24 23:00:00,1
1294,1.1653539099999999,1,1996-10-08 23:00:00,1
1295,1.74335391,2,1996-10-19 19:00:00,4
1296,1.26335391,1,1996-10-30 16:00:00,1
1297,1.1393539099999999,1,1996-11-09 12:00:00,1
1298,1.35735391,1,1996-12-06 12:00:00,1
1299,1.1313539099999999,1,1996-12-07 23:00:00,1
1300,1.28535391,1,1996-12-09 12:00:00,1
1301,1.21235391,1,1996-12-10 12:00:00,1
1302,1.17035391,1,1996-12-11 14:00:00,1
1303,1.25135391,1,1996-12-12 14:00:00,1
1304,1.52735391,1,1996-12-13 15:00:00,1
1305,1.33835391,1,1996-12-14 16:00:00,1
1306,1.30335391,1,1996-12-15 17:00:00,1
1307,1.5135427380000002,3,1997-01-10 13:00:00,3
1308,1.2545427379999998,1,1997-02-05 11:00:00,1
1309,1.321542738,2,1997-02-09 15:00:00,2
1310,1.146542738,1,1997-03-06 10:00:00,1
1311,1.257542738,1,1997-03-10 02:00:00,1
1312,1.196542738,1,1997-03-11 03:00:00,1
1313,1.1495427379999998,1,1997-04-01 07:00:00,1
1314,1.1395427379999998,1,1997-04-02 08:00:00,1
1315,1.1755427379999999,2,1997-04-07 01:00:00,2
1316,1.1415427379999998,1,1997-04-08 01:00:00,1
1317,1.176542738,1,1997-04-20 00:00:00,1
1318,1.3025427379999999,1,1997-04-25 03:00:00,1
1319,1.144542738,1,1997-05-07 01:00:00,1
1320,1.285542738,1,1997-06-02 23:00:00,1
1321,1.1795427379999999,1,1997-06-04 00:00:00,1
1322,1.247542738,1,1997-06-05 01:00:00,1
1323,1.209542738,1,1997-06-06 02:00:00,1
1324,1.1302117379999999,1,1997-07-21 01:00:00,1
1325,1.163211738,2,1997-07-25 05:00:00,2
1326,1.1412107379999998,1,1997-08-18 00:00:00,1
1327,1.249210738,1,1997-08-19 00:00:00,1
1328,1.419210738,3,1997-08-21 03:00:00,6
1329,1.1492107379999998,1,1997-09-15 23:00:00,1
1330,1.281210738,3,1997-09-18 01:00:00,4
1331,1.165211738,1,1997-09-19 14:00:00,1
1332,1.328210738,6,1997-10-17 13:00:00,6
1333,1.2852117379999999,1,1997-10-18 14:00:00,1
1334,1.3122107379999999,1,1997-10-19 15:00:00,1
1335,1.311211738,1,1997-10-20 16:00:00,1
1336,1.144210738,1,1997-11-02 14:00:00,1
1337,1.259210738,1,1997-11-07 18:00:00,4
1338,1.565210738,1,1997-11-14 12:00:00,3
1339,1.186542738,1,1997-12-30 02:00:00,1
1340,1.4604429609999998,3,1998-01-29 15:00:00,5
1341,1.4094439609999998,1,1998-02-05 08:00:00,3
1342,1.1474439609999998,1,1998-02-18 06:00:00,1
1343,1.560442961,1,1998-02-24 11:00:00,1
1344,1.158442961,1,1998-02-26 13:00:00,1
1345,1.236443961,3,1998-02-28 14:00:00,5
1346,1.1594439609999998,1,1998-03-03 05:00:00,1
1347,1.2304429609999998,1,1998-03-22 08:00:00,1
1348,1.2034439609999998,1,1998-04-10 01:00:00,1
1349,1.190443961,1,1998-04-23 23:00:00,1
1350,1.185442961,1,1998-04-27 01:00:00,1
1351,1.241442961,1,1998-05-12 02:00:00,1
1352,1.320442961,1,1998-05-13 02:00:00,1
1353,1.1734439609999998,1,1998-05-26 01:00:00,1
1354,1.2094439609999998,1,1998-09-08 02:00:00,1
1355,1.156443961,1,1998-12-30 10:00:00,1
1356,1.415339804,1,1999-01-03 15:00:00,1
1357,1.1323398040000001,1,1999-03-01 13:00:00,1
1358,1.208339804,1,1999-03-04 03:00:00,1
1359,1.309339804,1,1999-03-15 11:00:00,1
1360,1.264339804,1,1999-03-22 05:00:00,1
1361,1.209339804,1,1999-04-17 02:00:00,1
1362,1.146339804,1,1999-06-15 02:00:00,1
1363,1.1363398040000001,1,1999-07-14 01:00:00,1
1364,1.226339804,1,1999-10-23 12:00:00,1
1365,1.229134225,1,2000-01-20 13:00:00,1
1366,1.3161342249999999,1,2000-01-25 17:00:00,1
1367,1.196134225,1,2000-03-21 02:00:00,1
1368,1.172134225,1,2000-03-22 03:00:00,1
1369,1.1631342249999999,1,2000-04-18 01:00:00,1
1370,1.224134225,1,2000-04-19 01:00:00,1
1371,1.139134225,1,2000-04-22 03:00:00,1
1372,1.1531342249999998,1,2000-06-03 01:00:00,1
1373,1.235134225,1,2000-06-06 04:00:00,1
1374,1.131134225,1,2000-07-30 00:00:00,1
1375,1.1531342249999998,1,2000-07-31 01:00:00,1
1376,1.231134225,1,2000-08-01 02:00:00,1
1377,1.1751342249999999,1,2000-08-02 02:00:00,1
1378,1.174134225,1,2000-08-30 01:00:00,1
1379,1.333134225,1,2000-09-26 11:00:00,2
1380,1.330134225,1,2000-11-10 12:00:00,1
1381,1.212134225,1,2000-11-12 13:00:00,1
1382,1.158134225,1,2000-11-13 14:00:00,1
1383,1.211134225,1,2000-11-14 15:00:00,1
1384,1.281134225,1,2000-11-26 14:00:00,1
1385,1.140134225,1,2000-12-12 13:00:00,1
1386,1.149134225,1,2000-12-17 18:00:00,1
1387,1.1751342249999999,1,2000-12-30 17:00:00,1
1388,1.231810847,1,2001-01-09 12:00:00,1
1389,1.147810847,1,2001-02-09 13:00:00,1
1390,1.153810847,1,2001-03-05 09:00:00,1
1391,1.4688108469999999,1,2001-03-07 11:00:00,3
1392,1.270810847,1,2001-03-09 12:00:00,1
1393,1.130810847,1,2001-04-09 01:00:00,1
1394,1.169588847,2,2001-10-01 01:00:00,3
1395,1.133588847,1,2001-10-14 23:00:00,1
1396,1.1984009949999999,1,2002-02-27 13:00:00,1
1397,1.140400995,1,2002-04-29 03:00:00,1
1398,1.211400995,1,2002-06-15 04:00:00,1
1399,1.136400995,1,2002-09-10 16:00:00,1
1400,1.181400995,1,2002-10-04 23:00:00,1
1401,1.258400995,1,2002-10-07 14:00:00,1
1402,1.136400995,1,2002-10-08 15:00:00,1
1403,1.1944009949999999,1,2002-10-12 18:00:00,1
1404,1.163400995,1,2002-10-16 22:00:00,1
1405,1.3374009949999999,1,2002-11-06 14:00:00,1
1406,1.555400995,1,2002-12-25 17:00:00,1
1407,1.2318679929999998,1,2003-01-02 13:00:00,1
1408,1.512867993,1,2003-01-03 14:00:00,1
1409,1.220867993,1,2003-01-04 14:00:00,1
1410,1.391867993,1,2003-02-17 14:00:00,1
1411,1.1348679929999999,1,2003-02-18 14:00:00,1
1412,1.193867993,2,2003-03-20 02:00:00,2
1413,1.2558679929999998,1,2003-03-21 03:00:00,1
1414,1.4828679930000002,1,2003-04-18 02:00:00,1
1415,1.151867993,1,2003-04-19 03:00:00,1
1416,1.338867993,1,2003-05-17 02:00:00,1
1417,1.213867993,1,2003-06-14 00:00:00,1
1418,1.1608679929999999,1,2003-06-15 01:00:00,1
1419,1.157867993,1,2003-09-27 14:00:00,1
1420,1.2778679929999999,1,2003-09-28 15:00:00,1
1421,1.2418679929999998,1,2003-09-29 16:00:00,1
1422,1.161867993,1,2003-10-27 15:00:00,1
1423,1.2318679929999998,1,2003-11-23 12:00:00,1
1424,1.349867993,1,2003-11-24 13:00:00,1
1425,1.413867993,1,2003-12-06 12:00:00,1
1426,1.415867993,1,2003-12-11 16:00:00,1
1427,1.2378679929999998,1,2003-12-24 14:00:00,1
1428,1.132930466,1,2004-02-20 13:00:00,1
1429,1.132930466,1,2004-02-21 14:00:00,1
1430,1.2084494659999998,1,2004-06-02 00:00:00,1
1431,1.1734494659999999,1,2004-09-29 14:00:00,1
1432,1.1474494659999999,1,2004-10-15 14:00:00,1
1433,1.2024494659999998,1,2004-10-24 23:00:00,1
1434,1.303449466,1,2004-11-28 14:00:00,1
1435,1.314449466,1,2004-12-10 11:00:00,1
1436,1.209449466,1,2004-12-11 12:00:00,1
1437,1.2064494659999998,1,2004-12-13 14:00:00,1
1438,1.276453138,1,2005-01-12 15:00:00,1
1439,1.135453138,1,2005-01-23 12:00:00,1
1440,1.193453138,1,2005-02-10 14:00:00,1
1441,1.2044531379999999,1,2005-03-01 05:00:00,1
1442,1.2914531379999998,1,2005-04-03 07:00:00,1
1443,1.1564531379999998,1,2005-04-25 02:00:00,1
1444,1.144453138,1,2005-05-08 01:00:00,1
1445,1.1844531379999998,1,2005-05-24 01:00:00,1
1446,1.3754531380000001,1,2005-05-25 02:00:00,3
1447,1.193453138,1,2005-05-27 04:00:00,1
1448,1.183453138,1,2005-07-22 01:00:00,1
1449,1.159453138,1,2005-07-23 02:00:00,1
1450,1.1804531379999998,1,2005-08-20 01:00:00,1
1451,1.1504531379999998,1,2005-08-21 02:00:00,1
1452,1.130453138,1,2005-09-17 00:00:00,1
1453,1.451453138,1,2005-10-12 21:00:00,7
1454,1.368453138,1,2005-10-25 20:00:00,1
1455,1.3294531379999999,1,2005-12-16 12:00:00,1
1456,1.1355648329999999,1,2006-01-01 14:00:00,1
1457,1.387565833,1,2006-01-03 16:00:00,1
1458,1.1995658329999999,1,2006-01-04 17:00:00,1
1459,1.141564833,1,2006-01-18 15:00:00,1
1460,1.154564833,1,2006-01-30 14:00:00,1
1461,1.510564833,1,2006-01-31 15:00:00,4
1462,1.149564833,1,2006-02-05 07:00:00,1
1463,1.357565833,1,2006-02-12 13:00:00,1
1464,1.458564833,1,2006-09-02 21:00:00,1
1465,1.156565833,1,2006-09-07 00:00:00,1
1466,1.248565833,1,2006-09-11 16:00:00,1
1467,1.191564833,1,2006-09-12 17:00:00,1
1468,1.3705658330000001,3,2006-10-07 13:00:00,4
1469,1.151564833,1,2006-10-11 16:00:00,1
1470,1.271565833,1,2006-10-28 16:00:00,1
1471,1.165564833,1,2006-11-08 15:00:00,1
1472,1.1995658329999999,1,2006-11-23 15:00:00,1
1473,1.1365531759999998,1,2007-03-16 23:00:00,1
1474,1.508553176,2,2007-04-16 11:00:00,3
1475,1.494553176,3,2007-04-19 02:00:00,3
1476,1.2935531759999999,1,2007-04-20 03:00:00,1
1477,1.131553176,1,2007-06-04 03:00:00,1
1478,1.2695531759999998,1,2007-06-14 00:00:00,1
1479,1.145553176,1,2007-06-15 01:00:00,1
1480,1.135553176,1,2007-09-28 14:00:00,1
1481,1.2535531759999998,2,2007-10-26 13:00:00,2
1482,1.274553176,1,2007-10-27 14:00:00,1
1483,1.397553176,1,2007-12-16 17:00:00,1
1484,1.179553176,1,2007-12-22 11:00:00,1
1485,1.1805531759999999,1,2007-12-27 16:00:00,1
1486,1.27141379,1,2008-04-07 02:00:00,1
1487,1.37841379,1,2008-04-08 02:00:00,1
1488,1.2704137899999999,1,2008-05-04 00:00:00,1
1489,1.16241379,1,2008-05-05 00:00:00,1
1490,1.20941379,1,2008-05-06 01:00:00,1
1491,1.20241379,1,2008-05-07 02:00:00,1
1492,1.22641379,1,2008-05-08 03:00:00,1
1493,1.17941379,1,2008-05-10 05:00:00,1
1494,1.4904137899999998,2,2008-05-12 20:00:00,2
1495,1.14841379,1,2008-08-01 00:00:00,1
1496,1.13441379,1,2008-08-02 01:00:00,1
1497,1.19741379,1,2008-09-19 16:00:00,1
1498,1.1514137899999999,1,2008-10-16 14:00:00,1
1499,1.14041379,1,2008-10-18 15:00:00,1
1500,1.25541379,1,2008-10-19 17:00:00,1
1501,1.16441379,1,2008-10-20 18:00:00,1
1502,1.37241379,1,2008-10-28 13:00:00,1
1503,1.17141379,1,2008-11-14 14:00:00,1
1504,1.28341379,1,2008-11-15 14:00:00,1
1505,1.44741379,1,2008-12-12 12:00:00,1
1506,1.134143401,1,2009-01-11 13:00:00,1
1507,1.148143401,1,2009-05-27 03:00:00,1
1508,1.136143401,1,2009-05-29 05:00:00,1
1509,1.210144401,1,2009-06-20 23:00:00,1
1510,1.3011434009999998,1,2009-06-22 00:00:00,1
1511,1.336143401,1,2009-06-23 01:00:00,1
1512,1.2971434009999998,1,2009-06-24 01:00:00,1
1513,1.221143401,1,2009-06-25 03:00:00,1
1514,1.1411444009999998,1,2009-07-22 00:00:00,1
1515,1.3271434009999998,1,2009-07-24 02:00:00,1
1516,1.1661434009999998,1,2009-08-21 01:00:00,1
1517,1.1311444009999998,1,2009-09-10 17:00:00,1
1518,1.2461434009999999,1,2009-09-16 23:00:00,3
1519,1.542143401,5,2009-10-18 13:00:00,7
1520,1.1581434009999998,1,2009-11-02 12:00:00,1
1521,1.2751434009999998,1,2009-11-03 13:00:00,1
1522,1.193143401,1,2009-11-05 15:00:00,1
1523,1.449143401,4,2009-11-14 11:00:00,4
1524,1.215143401,1,2009-12-03 12:00:00,1
1525,1.167143401,1,2009-12-05 15:00:00,1
1526,1.170740433,1,2010-01-01 13:00:00,1
1527,1.162740433,1,2010-01-02 14:00:00,1
1528,1.1517404329999998,1,2010-01-31 14:00:00,1
1529,1.160740433,1,2010-02-27 12:00:00,1
1530,1.174740433,1,2010-02-28 13:00:00,2
1531,1.321740433,5,2010-03-04 04:00:00,5
1532,1.8627404330000001,2,2010-03-14 00:00:00,3
1533,1.2627404329999998,3,2010-03-30 01:00:00,3
1534,1.439740433,1,2010-03-31 02:00:00,1
1535,1.196740433,1,2010-04-01 02:00:00,1
1536,1.1337404329999998,1,2010-04-02 03:00:00,1
1537,1.132740433,1,2010-04-25 23:00:00,1
1538,1.3927404330000002,1,2010-04-27 00:00:00,1
1539,1.222740433,4,2010-08-13 16:00:00,4
1540,1.1637404329999999,1,2010-09-12 16:00:00,1
1541,1.373740433,2,2010-10-04 22:00:00,3
1542,1.180740433,1,2010-10-06 11:00:00,1
1543,1.174740433,1,2010-10-07 12:00:00,1
1544,1.1417404329999998,1,2010-10-08 13:00:00,1
1545,1.168740433,1,2010-10-09 14:00:00,1
1546,1.243740433,1,2010-10-10 15:00:00,1
1547,1.356740433,3,2010-11-05 12:00:00,3
1548,1.333740433,1,2010-11-11 17:00:00,1
1549,1.1817404329999999,1,2010-12-22 14:00:00,1
1550,1.1697404329999999,1,2010-12-24 15:00:00,1
1551,1.2017404329999999,1,2010-12-27 06:00:00,1
1552,1.1482001099999999,1,2011-02-21 15:00:00,1
1553,1.21520011,1,2011-03-11 05:00:00,1
1554,1.15520011,1,2011-03-22 03:00:00,1
1555,1.1502001099999999,1,2011-03-23 04:00:00,1
1556,1.20920011,1,2011-03-24 04:00:00,1
1557,1.62720011,1,2011-04-17 00:00:00,1
1558,1.17120011,1,2011-04-18 01:00:00,1
1559,1.20220011,1,2011-04-19 02:00:00,1
1560,1.20420011,1,2011-04-20 02:00:00,1
1561,1.28220011,1,2011-05-15 23:00:00,1
1562,1.32920011,1,2011-05-17 00:00:00,1
1563,1.43720011,1,2011-05-18 01:00:00,1
1564,1.27820011,1,2011-05-19 02:00:00,1
1565,1.16520011,1,2011-06-13 23:00:00,1
1566,1.22620011,1,2011-06-15 00:00:00,1
1567,1.21720011,1,2011-06-16 01:00:00,1
1568,1.13720011,1,2011-07-15 01:00:00,1
1569,1.18420011,1,2011-08-28 00:00:00,1
1570,2.03420011,1,2011-08-28 13:00:00,1
1571,1.1442001099999999,1,2011-08-30 01:00:00,1
1572,1.17720011,1,2011-09-01 16:00:00,1
1573,1.22820011,1,2011-09-02 16:00:00,1
1574,1.44920011,5,2011-09-29 14:00:00,5
1575,1.32620011,1,2011-09-30 15:00:00,1
1576,1.26220011,1,2011-10-01 16:00:00,1
1577,1.13920011,1,2011-10-14 14:00:00,1
1578,1.20420011,1,2011-10-26 12:00:00,1
1579,1.37320011,1,2011-10-27 13:00:00,1
1580,1.3702001099999999,1,2011-10-28 14:00:00,1
1581,1.40420011,1,2011-10-29 15:00:00,1
1582,1.29120011,1,2011-11-23 11:00:00,1
1583,1.22620011,1,2011-11-24 12:00:00,1
1584,1.18420011,1,2011-11-25 13:00:00,1
1585,1.19320011,1,2011-12-23 11:00:00,1
1586,1.1522001099999999,1,2011-12-25 14:00:00,1
1587,1.15720011,1,2011-12-28 02:00:00,1
1588,1.293520255,1,2012-01-12 15:00:00,1
1589,1.130520255,1,2012-04-06 00:00:00,1
1590,1.180520255,1,2012-04-07 01:00:00,1
1591,1.194520255,1,2012-04-08 02:00:00,1
1592,1.220520255,1,2012-04-09 03:00:00,1
1593,1.173520255,1,2012-05-06 00:00:00,1
1594,1.176520255,1,2012-05-07 01:00:00,1
1595,1.1415202549999999,1,2012-05-08 02:00:00,1
1596,1.285520255,1,2012-06-01 23:00:00,1
1597,1.223520255,1,2012-06-02 23:00:00,1
1598,1.209520255,1,2012-06-04 01:00:00,1
1599,1.480520255,1,2012-06-05 01:00:00,3
1600,1.170520255,1,2012-06-07 03:00:00,1
1601,1.1575202549999999,1,2012-07-05 02:00:00,1
